-2.000000000000000000e+00,-2.668827741713092792e+02
-1.000000000000000000e+00,-1.469026026795507391e+02
0.000000000000000000e+00,1.640304719296272751e+00
1.000000000000000000e+00,9.781352364532006050e+01
2.000000000000000000e+00,1.932355381558632530e+02
3.000000000000000000e+00,2.728414674557141666e+02
4.000000000000000000e+00,3.046995426444464670e+02
5.000000000000000000e+00,3.399864603192811501e+02
6.000000000000000000e+00,3.140187079741397156e+02
7.000000000000000000e+00,3.335558572502831680e+02
8.000000000000000000e+00,2.625501996116965415e+02
9.000000000000000000e+00,2.379549456529978215e+02
1.000000000000000000e+01,1.602299305523020791e+02
1.100000000000000000e+01,3.708578697376944433e+01
1.200000000000000000e+01,-1.830419128835550069e+01
1.300000000000000000e+01,-1.544592358606175253e+02
1.400000000000000000e+01,-3.152924442564709580e+02
1.500000000000000000e+01,-4.700349602294610349e+02
