6.521684622694383648e+00,-2.451992864084275414e+00
6.464206746575283269e+00,-2.421563454330230680e+00
6.360186514524951207e+00,-2.529276654556424919e+00
6.503525965727273928e+00,-2.405988870627063125e+00
6.548996498416620682e+00,-2.339256715273501985e+00
6.375477477655787872e+00,-2.366907918107253650e+00
6.473634402048753955e+00,-2.273948937767708234e+00
6.357949283252265715e+00,-2.233088382039533304e+00
6.412624999773262502e+00,-2.294449949419264279e+00
6.297179615776486550e+00,-2.275239304566271326e+00
6.384506898721246770e+00,-2.149950980061548833e+00
6.355066706293183820e+00,-2.035081337094093890e+00
6.423453509436806819e+00,-2.129067478927348045e+00
6.236295803736574328e+00,-2.039187890724699415e+00
6.235631568545284331e+00,-2.092354666284080622e+00
6.302750685732190661e+00,-2.104365726591730379e+00
6.320504550434250746e+00,-1.959964607327111752e+00
6.248114900260476112e+00,-1.912579597941930665e+00
6.202142877661291465e+00,-1.896654811115369377e+00
6.172517433380678042e+00,-1.870354786209632136e+00
6.210374649049951401e+00,-1.841519582609675965e+00
6.086689732751731086e+00,-1.785590677189059505e+00
6.183094309795635901e+00,-1.678233402659188966e+00
6.008872382486766028e+00,-1.742047010371695848e+00
5.996083653429773008e+00,-1.685278692405494994e+00
5.988949486471098815e+00,-1.568950602398193617e+00
6.032757983291935133e+00,-1.637582113141568652e+00
5.984965289229540630e+00,-1.685539059269832496e+00
5.832208308609651226e+00,-1.648429488212272531e+00
5.884151172353856651e+00,-1.552721686804931167e+00
5.784812422900874829e+00,-1.591659691577279601e+00
5.818651449607175508e+00,-1.484407170067030046e+00
5.794693839182664341e+00,-1.530694951604608001e+00
5.779910288324966672e+00,-1.413664699901781452e+00
5.719675233955331173e+00,-1.385219704173243693e+00
5.751790264687954846e+00,-1.417811014805012038e+00
5.555156645512157709e+00,-1.316075004152111649e+00
5.504923861887616177e+00,-1.343492028073124622e+00
5.543217807808669129e+00,-1.429210346263050102e+00
5.386381119054060918e+00,-1.313727612155319635e+00
5.471401942946032548e+00,-1.289628554438422059e+00
5.323986905949667836e+00,-1.240199964324773640e+00
